날짜,요일,시간,구장,홈팀,홈팀점수,원정팀,원정팀점수,홈팀승리여부,구분
2024.05.31,금,18:30,고척 스카이돔,SSG,4,키움,2,True,페넌트레이스
2024.06.01,토,17:00,대구 삼성 라이온즈 파크,한화,4,삼성,6,False,페넌트레이스
2024.06.01,토,17:00,광주-기아 챔피언스필드,KT,2,KIA,4,False,페넌트레이스
2024.06.01,토,17:00,잠실야구장,LG,8,두산,5,True,페넌트레이스
2024.06.01,토,17:00,사직야구장,NC,4,롯데,2,True,페넌트레이스
2024.06.01,토,17:00,고척 스카이돔,SSG,9,키움,0,True,페넌트레이스
2024.06.02,일,14:00,고척 스카이돔,SSG,6,키움,2,True,페넌트레이스
2024.06.02,일,14:00,잠실야구장,LG,9,두산,1,True,페넌트레이스
2024.06.02,일,17:00,대구 삼성 라이온즈 파크,한화,0,삼성,1,False,페넌트레이스
2024.06.02,일,17:00,광주-기아 챔피언스필드,KT,11,KIA,3,False,페넌트레이스
2024.06.02,일,17:00,사직야구장,NC,4,롯데,13,True,페넌트레이스
2024.06.04,화,18:30,수원 케이티위즈 파크,한화,8,KT,2,True,페넌트레이스
2024.06.04,화,18:30,광주-기아 챔피언스필드,롯데,6,KIA,0,True,페넌트레이스
2024.06.04,화,18:30,창원NC파크,두산,4,NC,1,True,페넌트레이스
2024.06.04,화,18:30,인천 SSG 랜더스 필드,삼성,3,SSG,1,True,페넌트레이스
2024.06.04,화,18:30,잠실야구장,키움,11,LG,3,False,페넌트레이스
2024.06.05,수,18:30,수원 케이티위즈 파크,한화,12,KT,2,False,페넌트레이스
2024.06.05,수,18:30,광주-기아 챔피언스필드,롯데,9,KIA,3,True,페넌트레이스
2024.06.05,수,18:30,창원NC파크,두산,4,NC,3,True,페넌트레이스
2024.06.05,수,18:30,인천 SSG 랜더스 필드,삼성,3,SSG,7,False,페넌트레이스
2024.06.05,수,18:30,잠실야구장,키움,2,LG,4,False,페넌트레이스
2024.06.06,목,14:00,광주-기아 챔피언스필드,롯데,4,KIA,5,False,페넌트레이스
2024.06.06,목,14:00,인천 SSG 랜더스 필드,삼성,0,SSG,4,False,페넌트레이스
2024.06.06,목,17:00,수원 케이티위즈 파크,한화,6,KT,0,True,페넌트레이스
2024.06.06,목,17:00,창원NC파크,두산,8,NC,4,True,페넌트레이스
2024.06.06,목,17:00,잠실야구장,키움,4,LG,8,False,페넌트레이스
2024.06.07,금,18:30,잠실야구장,KIA,5,두산,6,False,페넌트레이스
2024.06.07,금,18:30,수원 케이티위즈 파크,LG,8,KT,7,True,페넌트레이스
2024.06.07,금,18:30,한화생명 이글스 파크,NC,6,한화,2,True,페넌트레이스
2024.06.07,금,18:30,사직야구장,SSG,7,롯데,11,True,페넌트레이스
2024.06.07,금,18:30,고척 스카이돔,삼성,5,키움,7,False,페넌트레이스
2024.06.08,토,17:00,잠실야구장,KIA,8,두산,9,False,페넌트레이스
2024.06.08,토,17:00,수원 케이티위즈 파크,LG,8,KT,2,True,페넌트레이스
2024.06.08,토,17:00,한화생명 이글스 파크,NC,4,한화,2,True,페넌트레이스
2024.06.08,토,17:00,사직야구장,경기취소,SSG,-,롯데  -,False,페넌트레이스
2024.06.08,토,17:00,고척 스카이돔,삼성,3,키움,10,True,페넌트레이스
2024.06.09,일,14:00,고척 스카이돔,삼성,7,키움,1,True,페넌트레이스
2024.06.09,일,14:00,사직야구장,SSG,5,롯데,1,True,페넌트레이스
2024.06.09,일,17:00,잠실야구장,KIA,8,두산,2,True,페넌트레이스
2024.06.09,일,17:00,수원 케이티위즈 파크,LG,2,KT,11,True,페넌트레이스
2024.06.09,일,17:00,한화생명 이글스 파크,NC,3,한화,3,False,페넌트레이스
2024.06.09,일,17:49,사직야구장,SSG,3,롯데,5,False,페넌트레이스
2024.06.11,화,18:30,잠실야구장,한화,6,두산,1,True,페넌트레이스
2024.06.11,화,18:30,인천 SSG 랜더스 필드,KIA,6,SSG,7,False,페넌트레이스
2024.06.11,화,18:30,창원NC파크,KT,6,NC,8,False,페넌트레이스
2024.06.11,화,18:30,대구 삼성 라이온즈 파크,LG,4,삼성,6,False,페넌트레이스
2024.06.11,화,18:30,사직야구장,키움,5,롯데,2,True,페넌트레이스
2024.06.12,수,18:30,잠실야구장,한화,4,두산,3,True,페넌트레이스
2024.06.12,수,18:30,인천 SSG 랜더스 필드,KIA,13,SSG,7,False,페넌트레이스
2024.06.12,수,18:30,창원NC파크,KT,11,NC,8,False,페넌트레이스
2024.06.12,수,18:30,대구 삼성 라이온즈 파크,LG,4,삼성,5,False,페넌트레이스
2024.06.12,수,18:30,사직야구장,키움,2,롯데,9,False,페넌트레이스
2024.06.13,목,18:30,잠실야구장,한화,6,두산,9,False,페넌트레이스
2024.06.13,목,18:30,인천 SSG 랜더스 필드,KIA,1,SSG,7,False,페넌트레이스
2024.06.13,목,18:30,창원NC파크,KT,3,NC,5,False,페넌트레이스
2024.06.13,목,18:30,대구 삼성 라이온즈 파크,LG,3,삼성,6,False,페넌트레이스
2024.06.13,목,18:30,사직야구장,키움,10,롯데,18,False,페넌트레이스
2024.06.14,금,18:30,수원 케이티위즈 파크,KIA,11,KT,1,True,페넌트레이스
2024.06.14,금,18:30,잠실야구장,롯데,3,LG,5,False,페넌트레이스
2024.06.14,금,18:30,고척 스카이돔,두산,6,키움,4,True,페넌트레이스
2024.06.14,금,18:30,한화생명 이글스 파크,SSG,11,한화,4,False,페넌트레이스
2024.06.14,금,18:30,창원NC파크,삼성,7,NC,4,True,페넌트레이스
2024.06.15,토,17:00,수원 케이티위즈 파크,KIA,2,KT,1,True,페넌트레이스
2024.06.15,토,17:00,잠실야구장,롯데,9,LG,8,True,페넌트레이스
2024.06.15,토,17:00,고척 스카이돔,두산,4,키움,1,True,페넌트레이스
2024.06.15,토,17:00,한화생명 이글스 파크,SSG,9,한화,1,True,페넌트레이스
2024.06.15,토,17:00,창원NC파크,삼성,4,NC,6,False,페넌트레이스
2024.06.16,일,14:00,고척 스카이돔,두산,2,키움,8,False,페넌트레이스
2024.06.16,일,17:00,수원 케이티위즈 파크,KIA,3,KT,1,True,페넌트레이스
2024.06.16,일,17:00,잠실야구장,롯데,8,LG,9,False,페넌트레이스
2024.06.16,일,17:00,한화생명 이글스 파크,SSG,1,한화,4,False,페넌트레이스
2024.06.16,일,17:00,창원NC파크,삼성,4,NC,5,False,페넌트레이스
2024.06.18,화,18:30,광주-기아 챔피언스필드,LG,4,KIA,11,True,페넌트레이스
2024.06.18,화,18:30,수원 케이티위즈 파크,롯데,4,KT,6,False,페넌트레이스
2024.06.18,화,18:30,잠실야구장,NC,2,두산,6,False,페넌트레이스
2024.06.18,화,18:30,대구 삼성 라이온즈 파크,SSG,8,삼성,3,True,페넌트레이스
2024.06.18,화,18:30,청주야구장,키움,0,한화,3,False,페넌트레이스
2024.06.19,수,18:30,광주-기아 챔피언스필드,LG,7,KIA,5,True,페넌트레이스
2024.06.19,수,18:30,수원 케이티위즈 파크,롯데,13,KT,5,False,페넌트레이스
2024.06.19,수,18:30,잠실야구장,NC,7,두산,5,True,페넌트레이스
2024.06.19,수,18:30,대구 삼성 라이온즈 파크,SSG,2,삼성,13,True,페넌트레이스
2024.06.19,수,18:30,청주야구장,키움,11,한화,14,False,페넌트레이스
2024.06.20,목,18:30,광주-기아 챔피언스필드,LG,5,KIA,6,False,페넌트레이스
2024.06.20,목,18:30,수원 케이티위즈 파크,롯데,6,KT,7,False,페넌트레이스
2024.06.20,목,18:30,잠실야구장,NC,0,두산,2,False,페넌트레이스
2024.06.20,목,18:30,대구 삼성 라이온즈 파크,SSG,0,삼성,4,False,페넌트레이스
2024.06.20,목,18:30,청주야구장,키움,7,한화,0,True,페넌트레이스
2024.06.21,금,18:30,광주-기아 챔피언스필드,한화,3,KIA,8,False,페넌트레이스
2024.06.21,금,18:30,잠실야구장,KT,3,LG,2,True,페넌트레이스
2024.06.21,금,18:30,고척 스카이돔,롯데,2,키움,5,False,페넌트레이스
2024.06.21,금,18:30,인천 SSG 랜더스 필드,NC,3,SSG,2,True,페넌트레이스
2024.06.21,금,18:30,대구 삼성 라이온즈 파크,두산,4,삼성,7,False,페넌트레이스
2024.06.22,토,17:00,광주-기아 챔피언스필드,경기취소,한화,-,KIA  -,True,페넌트레이스
2024.06.22,토,17:00,잠실야구장,경기취소,KT,-,LG  -,False,페넌트레이스
2024.06.22,토,17:00,고척 스카이돔,롯데,6,키움,1,True,페넌트레이스
2024.06.22,토,17:00,인천 SSG 랜더스 필드,NC,4,SSG,12,True,페넌트레이스
2024.06.22,토,17:00,대구 삼성 라이온즈 파크,경기취소,두산,-,삼성  -,False,페넌트레이스
2024.06.23,일,14:00,고척 스카이돔,롯데,10,키움,2,False,페넌트레이스
2024.06.23,일,14:00,광주-기아 챔피언스필드,한화,9,KIA,8,True,페넌트레이스
2024.06.23,일,14:00,대구 삼성 라이온즈 파크,두산,4,삼성,7,False,페넌트레이스
2024.06.23,일,14:00,잠실야구장,KT,2,LG,7,False,페넌트레이스
2024.06.23,일,17:00,인천 SSG 랜더스 필드,NC,18,SSG,6,False,페넌트레이스
2024.06.23,일,17:45,잠실야구장,KT,4,LG,3,True,페넌트레이스
2024.06.23,일,18:11,광주-기아 챔피언스필드,한화,1,KIA,4,False,페넌트레이스
2024.06.23,일,18:20,대구 삼성 라이온즈 파크,두산,4,삼성,10,True,페넌트레이스
2024.06.25,화,18:30,사직야구장,KIA,15,롯데,15,False,페넌트레이스
2024.06.25,화,18:30,인천 SSG 랜더스 필드,KT,6,SSG,1,True,페넌트레이스
2024.06.25,화,18:30,고척 스카이돔,NC,5,키움,6,False,페넌트레이스
2024.06.25,화,18:30,한화생명 이글스 파크,두산,4,한화,5,False,페넌트레이스
2024.06.25,화,18:30,잠실야구장,삼성,0,LG,4,False,페넌트레이스
2024.06.26,수,18:30,사직야구장,KIA,4,롯데,6,False,페넌트레이스
2024.06.26,수,18:30,인천 SSG 랜더스 필드,KT,5,SSG,10,True,페넌트레이스
2024.06.26,수,18:30,고척 스카이돔,NC,7,키움,10,True,페넌트레이스
2024.06.26,수,18:30,한화생명 이글스 파크,두산,15,한화,8,False,페넌트레이스
2024.06.26,수,18:30,잠실야구장,삼성,1,LG,2,False,페넌트레이스
2024.06.27,목,18:30,사직야구장,KIA,2,롯데,11,True,페넌트레이스
2024.06.27,목,18:30,인천 SSG 랜더스 필드,KT,16,SSG,8,False,페넌트레이스
2024.06.27,목,18:30,고척 스카이돔,NC,7,키움,9,False,페넌트레이스
2024.06.27,목,18:30,한화생명 이글스 파크,두산,3,한화,8,False,페넌트레이스
2024.06.27,목,18:30,잠실야구장,삼성,2,LG,1,True,페넌트레이스
2024.06.28,금,18:30,사직야구장,한화,4,롯데,6,False,페넌트레이스
2024.06.28,금,18:30,창원NC파크,LG,2,NC,8,False,페넌트레이스
2024.06.28,금,18:30,잠실야구장,SSG,0,두산,10,False,페넌트레이스
2024.06.28,금,18:30,수원 케이티위즈 파크,삼성,4,KT,5,False,페넌트레이스
2024.06.28,금,18:30,광주-기아 챔피언스필드,키움,17,KIA,6,False,페넌트레이스
2024.06.29,토,17:00,사직야구장,경기취소,한화,-,롯데  -,True,페넌트레이스
2024.06.29,토,17:00,창원NC파크,경기취소,LG,-,NC  -,False,페넌트레이스
2024.06.29,토,17:00,잠실야구장,SSG,6,두산,0,True,페넌트레이스
2024.06.29,토,17:00,수원 케이티위즈 파크,경기취소,삼성,-,KT  -,True,페넌트레이스
2024.06.29,토,17:00,광주-기아 챔피언스필드,경기취소,키움,-,KIA  -,True,페넌트레이스
2024.06.30,일,14:00,사직야구장,경기취소,한화,-,롯데  -,True,페넌트레이스
2024.06.30,일,14:00,창원NC파크,경기취소,LG,-,NC  -,False,페넌트레이스
2024.06.30,일,14:00,광주-기아 챔피언스필드,경기취소,키움,-,KIA  -,True,페넌트레이스
2024.06.30,일,14:00,수원 케이티위즈 파크,삼성,2,KT,2,False,페넌트레이스
2024.06.30,일,17:00,사직야구장,경기취소,한화,-,롯데  -,True,페넌트레이스
2024.06.30,일,17:00,창원NC파크,LG,9,NC,6,True,페넌트레이스
2024.06.30,일,17:00,잠실야구장,SSG,3,두산,1,True,페넌트레이스
2024.06.30,일,17:00,광주-기아 챔피언스필드,경기취소,키움,-,KIA  -,True,페넌트레이스
2024.06.30,일,17:55,수원 케이티위즈 파크,삼성,1,KT,2,False,페넌트레이스
2024.07.02,화,18:30,대구 삼성 라이온즈 파크,KIA,9,삼성,5,True,페넌트레이스
2024.07.02,화,18:30,한화생명 이글스 파크,KT,6,한화,5,True,페넌트레이스
2024.07.02,화,18:30,고척 스카이돔,LG,2,키움,4,False,페넌트레이스
2024.07.02,화,18:30,잠실야구장,경기취소,롯데,-,두산  -,True,페넌트레이스
2024.07.02,화,18:30,창원NC파크,경기취소,SSG,-,NC  -,True,페넌트레이스
2024.07.03,수,18:30,대구 삼성 라이온즈 파크,KIA,6,삼성,4,True,페넌트레이스
2024.07.03,수,18:30,한화생명 이글스 파크,KT,3,한화,2,True,페넌트레이스
2024.07.03,수,18:30,고척 스카이돔,LG,1,키움,4,False,페넌트레이스
2024.07.03,수,18:30,잠실야구장,롯데,8,두산,13,True,페넌트레이스
2024.07.03,수,18:30,창원NC파크,SSG,1,NC,4,False,페넌트레이스
2024.07.04,목,18:30,대구 삼성 라이온즈 파크,KIA,8,삼성,3,True,페넌트레이스
2024.07.04,목,18:30,한화생명 이글스 파크,KT,5,한화,13,True,페넌트레이스
2024.07.04,목,18:30,고척 스카이돔,LG,3,키움,2,True,페넌트레이스
2024.07.04,목,18:30,잠실야구장,롯데,3,두산,6,False,페넌트레이스
2024.07.04,목,18:30,창원NC파크,SSG,0,NC,2,False,페넌트레이스
2024.07.06,토,18:00,인천 SSG 랜더스 필드,나눔,4,드림,2,True,올스타전
2024.07.09,화,18:30,고척 스카이돔,한화,3,키움,5,False,페넌트레이스
2024.07.09,화,18:30,잠실야구장,KIA,11,LG,4,False,페넌트레이스
2024.07.09,화,18:30,인천 SSG 랜더스 필드,롯데,4,SSG,7,False,페넌트레이스
2024.07.09,화,18:30,대구 삼성 라이온즈 파크,경기취소,NC,-,삼성  -,False,페넌트레이스
2024.07.09,화,18:30,수원 케이티위즈 파크,경기취소,두산,-,KT  -,True,
2024.07.10,수,18:30,고척 스카이돔,한화,7,키움,0,True,페넌트레이스
2024.07.10,수,18:30,잠실야구장,KIA,5,LG,2,True,페넌트레이스
2024.07.10,수,18:30,인천 SSG 랜더스 필드,롯데,6,SSG,1,True,페넌트레이스
2024.07.10,수,18:30,대구 삼성 라이온즈 파크,NC,6,삼성,15,True,페넌트레이스
2024.07.10,수,18:30,수원 케이티위즈 파크,두산,6,KT,7,False,페넌트레이스
2024.07.11,목,18:30,고척 스카이돔,한화,4,키움,5,False,페넌트레이스
2024.07.11,목,18:30,잠실야구장,KIA,4,LG,2,True,페넌트레이스
2024.07.11,목,18:30,인천 SSG 랜더스 필드,롯데,4,SSG,5,False,페넌트레이스
2024.07.11,목,18:30,대구 삼성 라이온즈 파크,NC,4,삼성,6,False,페넌트레이스
2024.07.11,목,18:30,수원 케이티위즈 파크,두산,12,KT,1,True,페넌트레이스
2024.07.12,금,18:30,사직야구장,KT,5,롯데,4,True,페넌트레이스
2024.07.12,금,18:30,한화생명 이글스 파크,LG,0,한화,6,False,페넌트레이스
2024.07.12,금,18:30,광주-기아 챔피언스필드,SSG,14,KIA,6,False,페넌트레이스
2024.07.12,금,18:30,잠실야구장,삼성,9,두산,5,True,페넌트레이스
2024.07.12,금,18:30,창원NC파크,키움,2,NC,9,False,페넌트레이스
2024.07.13,토,18:00,사직야구장,KT,6,롯데,3,True,페넌트레이스
2024.07.13,토,18:00,한화생명 이글스 파크,LG,7,한화,3,True,페넌트레이스
2024.07.13,토,18:00,광주-기아 챔피언스필드,SSG,15,KIA,9,False,페넌트레이스
2024.07.13,토,18:00,잠실야구장,삼성,4,두산,8,False,페넌트레이스
2024.07.13,토,18:00,창원NC파크,키움,5,NC,11,True,페넌트레이스
2024.07.14,일,17:00,사직야구장,경기취소,KT,-,롯데  -,False,페넌트레이스
2024.07.14,일,17:00,한화생명 이글스 파크,LG,8,한화,4,True,페넌트레이스
2024.07.14,일,17:00,광주-기아 챔피언스필드,SSG,4,KIA,13,True,페넌트레이스
2024.07.14,일,17:00,잠실야구장,삼성,6,두산,2,True,페넌트레이스
2024.07.14,일,17:00,창원NC파크,경기취소,키움,-,NC  -,True,페넌트레이스
2024.07.16,화,18:30,창원NC파크,경기취소,한화,-,NC  -,True,페넌트레이스
2024.07.16,화,18:30,고척 스카이돔,KT,4,키움,3,True,페넌트레이스
2024.07.16,화,18:30,울산문수야구장,두산,0,롯데,4,False,페넌트레이스
2024.07.16,화,18:30,잠실야구장,경기취소,SSG,-,LG  -,True,페넌트레이스
2024.07.16,화,18:30,광주-기아 챔피언스필드,경기취소,삼성,-,KIA  -,True,페넌트레이스
2024.07.17,수,18:30,창원NC파크,한화,1,NC,5,False,페넌트레이스
2024.07.17,수,18:30,고척 스카이돔,KT,9,키움,2,True,페넌트레이스
2024.07.17,수,18:30,울산문수야구장,두산,2,롯데,6,False,페넌트레이스
2024.07.17,수,18:30,잠실야구장,SSG,9,LG,12,True,페넌트레이스
2024.07.17,수,18:30,광주-기아 챔피언스필드,삼성,5,KIA,10,True,페넌트레이스
2024.07.18,목,18:30,창원NC파크,한화,3,NC,4,False,페넌트레이스
2024.07.18,목,18:30,고척 스카이돔,KT,12,키움,8,False,페넌트레이스
2024.07.18,목,18:30,울산문수야구장,두산,3,롯데,2,True,페넌트레이스
2024.07.18,목,18:30,잠실야구장,경기취소,SSG,-,LG  -,True,페넌트레이스
2024.07.18,목,18:30,광주-기아 챔피언스필드,삼성,4,KIA,10,True,페넌트레이스
2024.07.19,금,18:30,한화생명 이글스 파크,KIA,7,한화,3,True,페넌트레이스
2024.07.19,금,18:30,대구 삼성 라이온즈 파크,롯데,10,삼성,6,False,페넌트레이스
2024.07.19,금,18:30,수원 케이티위즈 파크,NC,0,KT,6,False,페넌트레이스
2024.07.19,금,18:30,잠실야구장,두산,7,LG,16,True,페넌트레이스
2024.07.19,금,18:30,인천 SSG 랜더스 필드,키움,3,SSG,9,False,페넌트레이스
2024.07.20,토,18:00,한화생명 이글스 파크,KIA,8,한화,4,True,페넌트레이스
2024.07.20,토,18:00,대구 삼성 라이온즈 파크,롯데,4,삼성,21,True,페넌트레이스
2024.07.20,토,18:00,수원 케이티위즈 파크,경기취소,NC,-,KT  -,True,페넌트레이스
2024.07.20,토,18:00,잠실야구장,경기취소,두산,-,LG  -,True,페넌트레이스
2024.07.20,토,18:00,인천 SSG 랜더스 필드,경기취소,키움,-,SSG  -,True,페넌트레이스
2024.07.21,일,17:00,한화생명 이글스 파크,KIA,8,한화,7,True,페넌트레이스
2024.07.21,일,17:00,대구 삼성 라이온즈 파크,롯데,5,삼성,6,False,페넌트레이스
2024.07.21,일,17:00,수원 케이티위즈 파크,NC,8,KT,2,True,페넌트레이스
2024.07.21,일,17:00,잠실야구장,두산,3,LG,6,False,페넌트레이스
2024.07.21,일,17:00,인천 SSG 랜더스 필드,키움,7,SSG,2,True,페넌트레이스
2024.07.23,화,18:30,사직야구장,LG,2,롯데,1,True,페넌트레이스
2024.07.23,화,18:30,광주-기아 챔피언스필드,NC,1,KIA,8,False,페넌트레이스
2024.07.23,화,18:30,수원 케이티위즈 파크,경기취소,SSG,-,KT  -,True,페넌트레이스
2024.07.23,화,18:30,한화생명 이글스 파크,삼성,5,한화,6,False,페넌트레이스
2024.07.23,화,18:30,잠실야구장,키움,3,두산,6,False,페넌트레이스
2024.07.24,수,18:30,사직야구장,경기취소,LG,-,롯데  -,False,페넌트레이스
2024.07.24,수,18:30,광주-기아 챔피언스필드,NC,0,KIA,7,False,페넌트레이스
2024.07.24,수,18:30,수원 케이티위즈 파크,SSG,3,KT,5,False,페넌트레이스
2024.07.24,수,18:30,한화생명 이글스 파크,삼성,2,한화,3,False,페넌트레이스
2024.07.24,수,18:30,잠실야구장,키움,4,두산,7,False,페넌트레이스
2024.07.25,목,18:30,사직야구장,LG,9,롯데,6,True,페넌트레이스
2024.07.25,목,18:30,광주-기아 챔피언스필드,NC,7,KIA,4,True,페넌트레이스
2024.07.25,목,18:30,수원 케이티위즈 파크,SSG,2,KT,4,False,페넌트레이스
2024.07.25,목,18:30,한화생명 이글스 파크,경기취소,삼성,-,한화  -,False,페넌트레이스
2024.07.25,목,18:30,잠실야구장,키움,6,두산,1,True,페넌트레이스
2024.07.26,금,18:30,잠실야구장,경기취소,한화,-,LG  -,True,페넌트레이스
2024.07.26,금,18:30,고척 스카이돔,KIA,4,키움,5,False,페넌트레이스
2024.07.26,금,18:30,대구 삼성 라이온즈 파크,KT,4,삼성,1,True,페넌트레이스
2024.07.26,금,18:30,창원NC파크,롯데,2,NC,9,False,페넌트레이스
2024.07.26,금,18:30,인천 SSG 랜더스 필드,두산,1,SSG,6,False,페넌트레이스
2024.07.27,토,18:00,잠실야구장,경기취소,한화,-,LG  -,True,
2024.07.27,토,18:00,고척 스카이돔,KIA,5,키움,6,False,페넌트레이스
2024.07.27,토,18:00,대구 삼성 라이온즈 파크,KT,2,삼성,3,False,페넌트레이스
2024.07.27,토,18:00,창원NC파크,롯데,9,NC,2,True,페넌트레이스
2024.07.27,토,18:00,인천 SSG 랜더스 필드,두산,3,SSG,4,False,페넌트레이스
2024.07.28,일,14:00,고척 스카이돔,KIA,4,키움,3,True,페넌트레이스
2024.07.28,일,17:00,잠실야구장,한화,9,LG,6,True,페넌트레이스
2024.07.28,일,17:00,대구 삼성 라이온즈 파크,KT,4,삼성,3,True,페넌트레이스
2024.07.28,일,17:00,창원NC파크,롯데,10,NC,6,False,페넌트레이스
2024.07.28,일,17:00,인천 SSG 랜더스 필드,두산,0,SSG,3,False,페넌트레이스
2024.07.30,화,18:30,수원 케이티위즈 파크,한화,6,KT,4,True,페넌트레이스
2024.07.30,화,18:30,인천 SSG 랜더스 필드,롯데,5,SSG,11,True,페넌트레이스
2024.07.30,화,18:30,고척 스카이돔,NC,2,키움,6,False,페넌트레이스
2024.07.30,화,18:30,광주-기아 챔피언스필드,두산,12,KIA,7,False,페넌트레이스
2024.07.30,화,18:30,잠실야구장,삼성,7,LG,1,True,페넌트레이스
2024.07.31,수,18:30,수원 케이티위즈 파크,한화,18,KT,7,False,페넌트레이스
2024.07.31,수,18:30,인천 SSG 랜더스 필드,롯데,11,SSG,12,False,페넌트레이스
2024.07.31,수,18:30,고척 스카이돔,NC,9,키움,0,True,페넌트레이스
2024.07.31,수,18:30,광주-기아 챔피언스필드,두산,30,KIA,6,False,페넌트레이스
2024.07.31,수,18:30,잠실야구장,삼성,5,LG,11,True,페넌트레이스
2024.08.01,목,18:30,수원 케이티위즈 파크,한화,14,KT,8,False,페넌트레이스
2024.08.01,목,18:30,인천 SSG 랜더스 필드,롯데,4,SSG,2,True,페넌트레이스
2024.08.01,목,18:30,고척 스카이돔,NC,9,키움,14,True,페넌트레이스
2024.08.01,목,18:30,광주-기아 챔피언스필드,두산,1,KIA,0,True,페넌트레이스
2024.08.01,목,18:30,잠실야구장,삼성,7,LG,0,True,페넌트레이스
2024.08.02,금,18:30,한화생명 이글스 파크,KIA,3,한화,10,True,페넌트레이스
2024.08.02,금,18:30,창원NC파크,KT,9,NC,7,True,페넌트레이스
2024.08.02,금,18:30,울산문수야구장,경기취소,LG,-,롯데  -,False,페넌트레이스
2024.08.02,금,18:30,대구 삼성 라이온즈 파크,SSG,3,삼성,4,False,페넌트레이스
2024.08.02,금,18:30,잠실야구장,키움,6,두산,4,True,페넌트레이스
2024.08.03,토,18:00,한화생명 이글스 파크,KIA,7,한화,3,True,페넌트레이스
2024.08.03,토,18:00,창원NC파크,경기취소,KT,-,NC  -,False,페넌트레이스
2024.08.03,토,18:00,울산문수야구장,LG,3,롯데,8,False,페넌트레이스
2024.08.03,토,18:00,대구 삼성 라이온즈 파크,SSG,4,삼성,12,True,페넌트레이스
2024.08.03,토,18:00,잠실야구장,키움,15,두산,5,False,페넌트레이스
2024.08.04,일,17:00,한화생명 이글스 파크,경기취소,KIA,-,한화  -,False,페넌트레이스
2024.08.04,일,17:00,창원NC파크,KT,5,NC,15,True,페넌트레이스
2024.08.04,일,17:00,울산문수야구장,경기취소,LG,-,롯데  -,False,
2024.08.04,일,17:00,대구 삼성 라이온즈 파크,SSG,3,삼성,8,False,페넌트레이스
2024.08.04,일,17:00,잠실야구장,경기취소,키움,-,두산  -,True,
2024.08.06,화,18:30,대구 삼성 라이온즈 파크,한화,8,삼성,5,True,페넌트레이스
2024.08.06,화,18:30,광주-기아 챔피언스필드,KT,0,KIA,2,False,페넌트레이스
2024.08.06,화,18:30,잠실야구장,LG,6,두산,7,False,페넌트레이스
2024.08.06,화,18:30,사직야구장,NC,5,롯데,6,False,페넌트레이스
2024.08.06,화,18:30,고척 스카이돔,SSG,6,키움,2,True,페넌트레이스
2024.08.07,수,18:30,대구 삼성 라이온즈 파크,한화,6,삼성,10,True,페넌트레이스
2024.08.07,수,18:30,광주-기아 챔피언스필드,KT,13,KIA,2,False,페넌트레이스
2024.08.07,수,18:30,잠실야구장,LG,4,두산,8,False,페넌트레이스
2024.08.07,수,18:30,사직야구장,NC,7,롯데,14,True,페넌트레이스
2024.08.07,수,18:30,고척 스카이돔,SSG,6,키움,2,True,페넌트레이스
2024.08.08,목,18:30,대구 삼성 라이온즈 파크,한화,6,삼성,4,True,페넌트레이스
2024.08.08,목,18:30,광주-기아 챔피언스필드,KT,1,KIA,0,True,페넌트레이스
2024.08.08,목,18:30,잠실야구장,LG,10,두산,3,False,페넌트레이스
2024.08.08,목,18:30,사직야구장,경기취소,NC,-,롯데  -,False,
2024.08.08,목,18:30,고척 스카이돔,SSG,0,키움,3,False,페넌트레이스
2024.08.09,금,18:30,수원 케이티위즈 파크,롯데,6,KT,10,True,페넌트레이스
2024.08.09,금,18:30,잠실야구장,NC,9,LG,10,True,페넌트레이스
2024.08.09,금,18:30,인천 SSG 랜더스 필드,두산,13,SSG,11,True,페넌트레이스
2024.08.09,금,18:30,광주-기아 챔피언스필드,삼성,8,KIA,9,False,페넌트레이스
2024.08.09,금,18:30,한화생명 이글스 파크,키움,5,한화,7,False,페넌트레이스
2024.08.10,토,18:00,수원 케이티위즈 파크,롯데,2,KT,0,True,페넌트레이스
2024.08.10,토,18:00,잠실야구장,NC,3,LG,9,False,페넌트레이스
2024.08.10,토,18:00,인천 SSG 랜더스 필드,두산,10,SSG,6,False,페넌트레이스
2024.08.10,토,18:00,광주-기아 챔피언스필드,경기취소,삼성,-,KIA  -,True,페넌트레이스
2024.08.10,토,18:00,한화생명 이글스 파크,키움,3,한화,1,True,페넌트레이스
2024.08.11,일,18:00,수원 케이티위즈 파크,롯데,9,KT,7,True,페넌트레이스
2024.08.11,일,18:00,잠실야구장,NC,3,LG,4,False,페넌트레이스
2024.08.11,일,18:00,인천 SSG 랜더스 필드,두산,9,SSG,11,True,페넌트레이스
2024.08.11,일,18:00,광주-기아 챔피언스필드,삼성,5,KIA,4,True,페넌트레이스
2024.08.11,일,18:00,한화생명 이글스 파크,키움,7,한화,3,True,페넌트레이스
2024.08.13,화,18:30,고척 스카이돔,KIA,2,키움,0,True,페넌트레이스
2024.08.13,화,18:30,대구 삼성 라이온즈 파크,KT,2,삼성,7,False,페넌트레이스
2024.08.13,화,18:30,한화생명 이글스 파크,LG,3,한화,2,True,페넌트레이스
2024.08.13,화,18:30,잠실야구장,경기취소,롯데,-,두산  -,True,페넌트레이스
2024.08.13,화,18:30,창원NC파크,SSG,2,NC,0,True,페넌트레이스
